"2019-04-06 09:00:00","4"
"2019-04-07 09:00:00","2"
"2019-04-08 09:00:00","2"
"2019-04-09 09:00:00","2"
"2019-04-10 09:00:00","2"
"2019-04-11 09:00:00","3"
"2019-04-12 09:00:00","5"
"2019-04-13 09:00:00","4"
"2019-04-14 09:00:00","5"
"2019-04-15 09:00:00","7"
"2019-04-16 09:00:00","7"
"2019-04-17 09:00:00","5"
"2019-04-18 09:00:00","7"
"2019-04-19 09:00:00","7"
"2019-04-20 09:00:00","6"
"2019-04-21 09:00:00","6"
"2019-04-22 09:00:00","5"
"2019-04-23 09:00:00","7"
"2019-04-24 09:00:00","4"
"2019-04-25 09:00:00","5"
"2019-04-26 09:00:00","5"
"2019-04-27 09:00:00","5"
"2019-04-28 09:00:00","4"
"2019-04-29 09:00:00","4"
"2019-04-30 09:00:00","1"
"2019-05-01 09:00:00","2"
"2019-05-02 09:00:00","4"
"2019-05-03 09:00:00","4"
"2019-05-04 09:00:00","4"
"2019-05-05 09:00:00","4"
"2019-05-06 09:00:00","3"
"2019-05-07 09:00:00","3"
"2019-05-08 09:00:00","3"
"2019-05-09 09:00:00","2"
"2019-05-10 09:00:00","2"
"2019-05-11 09:00:00","5"
"2019-05-12 09:00:00","3"
"2019-05-13 09:00:00","3"
"2019-05-14 09:00:00","2"
"2019-05-15 09:00:00","2"
"2019-05-16 09:00:00","3"
"2019-05-17 09:00:00","4"
"2019-05-18 09:00:00","6"
"2019-05-19 09:00:00","3"
"2019-05-20 09:00:00","3"
"2019-05-21 09:00:00","2"
"2019-05-22 09:00:00","2"
"2019-05-23 09:00:00","3"
"2019-05-24 09:00:00","4"
"2019-05-24 11:00:00","2"
"2019-05-24 13:00:00","1"
"2019-05-25 09:00:00","7"
"2019-05-25 13:00:00","1"
"2019-05-26 09:00:00","7"
"2019-05-27 09:00:00","4"
"2019-05-27 11:00:00","3"
"2019-05-28 09:00:00","5"
"2019-05-29 09:00:00","3"
"2019-05-30 09:00:00","3"
"2019-05-31 09:00:00","5"
"2019-05-31 11:00:00","1"
"2019-05-31 13:00:00","1"
"2019-06-01 08:30:00","3"
"2019-06-01 11:00:00","2"
"2019-06-01 13:00:00","1"
"2019-06-02 08:30:00","5"
"2019-06-03 08:30:00","3"
"2019-06-03 11:00:00","1"
"2019-06-04 08:30:00","3"
"2019-06-05 08:30:00","3"
"2019-06-06 08:30:00","3"
"2019-06-07 08:30:00","4"
"2019-06-07 11:00:00","2"
"2019-06-07 13:00:00","1"
"2019-06-08 08:30:00","5"
"2019-06-08 11:00:00","2"
"2019-06-08 13:00:00","1"
"2019-06-09 08:30:00","4"
"2019-06-10 08:30:00","4"
"2019-06-10 11:00:00","2"
"2019-06-10 13:00:00","1"
"2019-06-11 08:30:00","4"
"2019-06-12 08:30:00","6"
"2019-06-13 08:30:00","3"
"2019-06-14 08:30:00","4"
"2019-06-14 11:00:00","3"
"2019-06-14 13:00:00","1"
"2019-06-15 08:30:00","4"
"2019-06-15 11:00:00","2"
"2019-06-15 13:00:00","0"
"2019-06-16 08:30:00","4"
"2019-06-17 08:30:00","4"
"2019-06-17 11:00:00","2"
"2019-06-17 13:00:00","2"
"2019-06-18 08:30:00","4"
