"ds","y"
"2017-06-15 07:30:00","128"
"2017-06-15 07:30:00","3"
"2017-06-16 07:30:00","138"
"2017-06-17 07:30:00","138"
"2017-06-17 08:00:00","23"
"2017-06-19 07:30:00","108"
"2017-06-19 07:30:00","16"
"2017-06-19 08:00:00","39"
"2017-06-20 07:30:00","152"
"2017-06-20 08:00:00","22"
"2017-06-22 07:30:00","157"
"2017-06-22 08:00:00","12"
"2017-06-23 07:30:00","129"
"2017-06-23 08:00:00","36"
"2017-06-24 07:30:00","98"
"2017-06-24 07:30:00","4"
"2017-06-24 08:00:00","15"
"2017-06-26 07:30:00","88"
"2017-06-27 07:30:00","158"
"2017-06-27 08:00:00","48"
"2017-06-30 07:30:00","163"
"2017-06-30 08:00:00","49"
"2017-07-01 07:30:00","60"
"2017-07-03 07:30:00","74"
"2017-07-04 07:30:00","136"
"2017-07-04 08:00:00","39"
"2017-07-05 07:30:00","54"
"2017-07-06 07:30:00","153"
"2017-07-06 08:00:00","22"
"2017-07-07 07:30:00","109"
"2017-07-08 07:30:00","73"
"2017-07-10 07:30:00","48"
"2017-07-11 07:30:00","144"
"2017-07-12 07:30:00","34"
"2017-07-13 07:30:00","141"
"2017-07-14 07:30:00","95"
"2017-07-15 07:30:00","48"
"2017-07-17 07:30:00","50"
"2017-07-17 08:00:00","6"
"2017-07-18 07:30:00","141"
"2017-07-19 07:30:00","42"
"2017-07-20 07:30:00","103"
"2017-07-21 07:30:00","92"
"2017-07-22 07:30:00","73"
"2017-07-24 07:30:00","109"
"2017-07-25 07:30:00","157"
"2017-07-26 07:30:00","40"
"2017-07-27 07:30:00","108"
"2017-07-27 08:00:00","21"
"2017-07-28 07:30:00","93"
"2017-07-29 07:30:00","86"
"2017-07-31 07:30:00","73"
"2017-08-01 07:30:00","93"
"2017-08-03 07:30:00","77"
"2017-08-04 07:30:00","102"
"2017-08-05 07:30:00","84"
"2017-08-07 07:30:00","115"
"2017-08-08 07:30:00","107"
"2017-08-10 07:30:00","104"
"2017-08-11 07:30:00","46"
"2017-08-12 07:30:00","60"
"2017-08-14 07:30:00","121"
"2017-08-17 07:30:00","98"
"2017-08-18 07:30:00","70"
"2017-08-19 07:30:00","58"
"2017-08-21 07:30:00","85"
"2017-08-22 07:30:00","77"
"2017-08-24 07:30:00","107"
"2017-08-25 07:30:00","46"
"2017-08-26 07:30:00","79"
"2017-08-28 07:30:00","82"
"2017-08-29 07:30:00","94"
"2017-08-31 07:30:00","119"
"2017-09-01 07:30:00","63"
"2017-09-02 07:30:00","91"
"2017-09-04 07:30:00","116"
"2017-09-05 07:30:00","119"
"2017-09-07 07:30:00","151"
"2017-09-08 07:30:00","76"
"2017-09-09 07:30:00","107"
"2017-09-11 07:30:00","119"
"2017-09-12 07:30:00","151"
"2017-09-14 07:30:00","122"
"2017-09-15 07:30:00","133"
"2017-09-16 07:30:00","126"
"2017-09-18 07:30:00","155"
"2017-09-18 08:00:00","26"
"2017-09-19 07:30:00","174"
"2017-09-21 07:30:00","152"
"2017-09-22 07:30:00","114"
"2017-09-23 07:30:00","102"
"2017-09-25 07:30:00","156"
"2017-09-26 07:30:00","155"
"2017-09-28 07:30:00","157"
"2017-09-29 07:30:00","113"
"2017-09-30 07:30:00","102"
"2017-10-02 07:30:00","99"
"2017-10-03 07:30:00","168"
"2017-10-05 07:30:00","147"
"2017-10-06 07:30:00","121"
"2017-10-07 07:30:00","87"
"2017-10-09 07:30:00","132"
"2017-10-10 07:30:00","133"
"2017-10-12 07:30:00","120"
"2017-10-13 07:30:00","119"
"2017-10-14 07:30:00","115"
"2017-10-16 07:30:00","100"
"2017-10-17 07:30:00","81"
"2017-10-19 07:30:00","94"
"2017-10-20 07:30:00","69"
"2017-10-21 07:30:00","76"
"2017-10-23 07:30:00","103"
"2017-10-24 07:30:00","78"
"2017-10-26 07:30:00","104"
"2017-10-27 07:30:00","58"
"2017-10-28 07:30:00","37"
"2017-10-30 07:30:00","58"
"2017-10-31 07:30:00","43"
"2017-11-04 07:30:00","65"
"2017-11-06 07:30:00","57"
"2017-11-07 07:30:00","44"
"2017-11-09 07:30:00","47"
"2017-11-10 07:30:00","35"
"2017-11-11 07:30:00","57"
"2017-11-13 07:30:00","66"
"2017-11-14 07:30:00","33"
"2017-11-16 07:30:00","34"
"2017-11-17 07:30:00","9"
"2017-11-18 07:30:00","23"
"2017-11-20 07:30:00","70"
"2017-11-21 07:30:00","62"
"2017-11-23 07:30:00","55"
"2017-11-24 07:30:00","63"
"2017-11-25 07:30:00","32"
"2017-11-27 07:30:00","28"
"2017-11-28 07:30:00","24"
"2017-11-30 07:30:00","8"
"2017-12-01 07:30:00","19"
"2017-12-02 07:30:00","9"
"2017-12-04 07:30:00","10"
"2017-12-05 07:30:00","12"
"2017-12-07 07:30:00","18"
"2017-12-09 07:30:00","26"
"2017-12-11 07:30:00","26"
"2017-12-12 07:30:00","18"
"2017-12-14 07:30:00","11"
"2017-12-15 07:30:00","6"
"2017-12-16 07:30:00","21"
"2017-12-18 07:30:00","41"
"2017-12-21 07:30:00","49"
"2017-12-22 07:30:00","52"
"2017-12-23 07:30:00","66"
"2017-12-28 07:30:00","129"
"2017-12-29 07:30:00","86"
"2017-12-30 07:30:00","60"
"2018-01-02 07:30:00","47"
"2018-01-04 07:30:00","22"
"2018-01-05 07:30:00","30"
"2018-01-09 07:30:00","37"
"2018-01-11 07:30:00","10"
"2018-01-12 07:30:00","19"
"2018-01-13 07:30:00","7"
"2018-01-15 07:30:00","23"
"2018-01-16 07:30:00","28"
"2018-01-18 07:30:00","21"
"2018-01-19 07:30:00","10"
"2018-01-20 07:30:00","10"
"2018-01-22 07:30:00","26"
"2018-01-23 07:30:00","5"
"2018-01-25 07:30:00","6"
"2018-01-26 07:30:00","10"
"2018-01-27 07:30:00","15"
"2018-01-29 07:30:00","9"
"2018-01-30 07:30:00","6"
"2018-02-01 07:30:00","4"
"2018-02-02 07:30:00","9"
"2018-02-03 07:30:00","15"
"2018-02-05 07:30:00","12"
"2018-02-06 07:30:00","14"
"2018-02-08 07:30:00","9"
"2018-02-09 07:30:00","19"
"2018-02-10 07:30:00","18"
"2018-02-12 07:30:00","24"
"2018-02-13 07:30:00","26"
"2018-02-15 07:30:00","21"
"2018-02-16 07:30:00","15"
"2018-02-17 07:30:00","30"
"2018-02-19 07:30:00","36"
"2018-02-20 07:30:00","35"
"2018-02-23 07:30:00","24"
"2018-02-24 07:30:00","18"
"2018-02-26 07:30:00","14"
"2018-02-27 07:30:00","25"
"2018-03-01 07:30:00","8"
"2018-03-01 08:00:00","7"
"2018-03-02 07:30:00","16"
"2018-03-02 08:00:00","8"
"2018-03-03 07:30:00","2"
"2018-03-03 08:00:00","4"
"2018-03-05 07:30:00","24"
"2018-03-05 08:00:00","12"
"2018-03-06 07:30:00","17"
"2018-03-06 08:00:00","5"
"2018-03-08 07:30:00","23"
"2018-03-08 08:00:00","9"
"2018-03-09 07:30:00","36"
"2018-03-09 08:00:00","15"
"2018-03-10 07:30:00","20"
"2018-03-10 08:00:00","15"
"2018-03-12 07:30:00","57"
"2018-03-12 08:00:00","21"
"2018-03-13 07:30:00","27"
"2018-03-13 08:00:00","15"
"2018-03-15 07:30:00","41"
"2018-03-15 08:00:00","7"
"2018-03-16 07:30:00","49"
"2018-03-16 08:00:00","17"
"2018-03-17 07:30:00","16"
"2018-03-17 08:00:00","7"
"2018-03-20 11:00:00","38"
"2018-03-21 07:30:00","9"
"2018-03-21 08:00:00","4"
"2018-03-22 07:30:00","77"
"2018-03-22 08:00:00","27"
"2018-03-24 07:30:00","34"
"2018-03-24 08:00:00","24"
"2018-03-26 07:30:00","79"
"2018-03-26 08:00:00","31"
"2018-03-27 07:30:00","72"
"2018-03-27 08:00:00","65"
"2018-03-29 07:30:00","71"
"2018-03-29 08:00:00","23"
"2018-03-30 07:30:00","50"
"2018-03-30 08:00:00","35"
"2018-03-31 07:30:00","49"
"2018-03-31 08:00:00","24"
"2018-04-03 07:30:00","70"
"2018-04-03 08:00:00","58"
"2018-04-05 07:30:00","76"
"2018-04-05 08:00:00","47"
"2018-04-06 07:30:00","79"
"2018-04-06 08:00:00","58"
"2018-04-07 07:30:00","68"
"2018-04-07 08:00:00","17"
"2018-04-09 07:30:00","57"
"2018-04-09 08:00:00","50"
"2018-04-10 07:30:00","36"
"2018-04-10 08:00:00","36"
"2018-04-12 07:30:00","60"
"2018-04-12 08:00:00","23"
"2018-04-13 07:30:00","50"
"2018-04-13 08:00:00","18"
"2018-04-14 07:30:00","32"
"2018-04-14 08:00:00","25"
"2018-04-16 07:30:00","95"
"2018-04-16 08:00:00","24"
"2018-04-17 07:30:00","69"
"2018-04-17 08:00:00","25"
"2018-04-19 07:30:00","55"
"2018-04-19 08:00:00","36"
"2018-04-20 07:30:00","53"
"2018-04-20 08:00:00","21"
"2018-04-21 07:30:00","54"
"2018-04-21 08:00:00","26"
"2018-04-23 07:30:00","69"
"2018-04-23 08:00:00","49"
"2018-04-24 07:30:00","60"
"2018-04-24 08:00:00","36"
"2018-04-26 07:30:00","80"
"2018-04-26 08:00:00","27"
"2018-04-27 07:30:00","63"
"2018-04-27 08:00:00","20"
"2018-04-28 07:30:00","65"
"2018-04-28 08:00:00","28"
"2018-04-30 07:30:00","108"
"2018-04-30 08:00:00","52"
"2018-05-03 07:30:00","97"
"2018-05-03 08:00:00","47"
"2018-05-04 07:30:00","68"
"2018-05-04 08:00:00","35"
"2018-05-05 07:30:00","48"
"2018-05-05 08:00:00","41"
"2018-05-07 07:30:00","97"
"2018-05-07 08:00:00","57"
"2018-05-08 07:30:00","84"
"2018-05-08 08:00:00","47"
"2018-05-10 07:30:00","103"
"2018-05-10 08:00:00","73"
"2018-05-11 07:30:00","70"
"2018-05-11 08:00:00","58"
"2018-05-12 07:30:00","64"
"2018-05-12 08:00:00","36"
"2018-05-14 07:30:00","126"
"2018-05-14 08:00:00","46"
"2018-05-15 07:30:00","102"
"2018-05-15 08:00:00","47"
"2018-05-17 07:30:00","98"
"2018-05-17 08:00:00","80"
"2018-05-18 07:30:00","67"
"2018-05-18 08:00:00","57"
"2018-05-19 07:30:00","101"
"2018-05-19 08:00:00","68"
"2018-05-21 07:30:00","110"
"2018-05-21 08:00:00","48"
"2018-05-22 07:30:00","83"
"2018-05-22 08:00:00","75"
"2018-05-24 07:30:00","143"
"2018-05-24 08:00:00","54"
"2018-05-25 07:30:00","110"
"2018-05-25 08:00:00","83"
"2018-05-26 07:30:00","90"
"2018-05-26 08:00:00","62"
"2018-05-28 07:30:00","155"
"2018-05-28 08:00:00","84"
"2018-05-29 07:30:00","141"
"2018-05-29 08:00:00","70"
"2018-05-31 07:30:00","139"
"2018-05-31 08:00:00","71"
"2018-06-01 07:30:00","108"
"2018-06-01 08:00:00","46"
"2018-06-02 07:30:00","102"
"2018-06-02 08:00:00","36"
"2018-06-04 07:30:00","117"
"2018-06-04 08:00:00","62"
"2018-06-05 07:30:00","116"
"2018-06-05 08:00:00","83"
"2018-06-07 07:30:00","108"
"2018-06-07 08:00:00","61"
"2018-06-08 07:30:00","63"
"2018-06-08 08:00:00","70"
"2018-06-09 07:30:00","78"
"2018-06-09 08:00:00","76"
"2018-06-11 07:30:00","124"
"2018-06-11 08:00:00","56"
"2018-06-12 07:30:00","143"
"2018-06-12 08:00:00","80"
"2018-06-14 07:30:00","149"
"2018-06-14 08:00:00","68"
"2018-06-15 07:30:00","69"
"2018-06-15 08:00:00","47"
"2018-06-16 07:30:00","84"
"2018-06-16 08:00:00","68"
"2018-06-18 07:30:00","129"
"2018-06-18 08:00:00","65"
"2018-06-19 07:30:00","126"
"2018-06-19 08:00:00","55"
"2018-06-21 07:30:00","165"
"2018-06-21 08:00:00","103"
"2018-06-22 07:30:00","164"
"2018-06-22 08:00:00","70"
"2018-06-23 07:30:00","111"
"2018-06-23 08:00:00","83"
"2018-06-25 07:30:00","113"
"2018-06-25 08:00:00","82"
"2018-06-26 07:30:00","196"
"2018-06-26 08:00:00","63"
"2018-06-28 07:30:00","167"
"2018-06-28 08:00:00","72"
"2018-06-30 07:30:00","126"
"2018-06-30 08:00:00","43"
"2018-07-02 07:30:00","112"
"2018-07-02 08:00:00","53"
"2018-07-03 07:30:00","181"
"2018-07-03 08:00:00","93"
"2018-07-05 07:30:00","153"
"2018-07-05 08:00:00","123"
"2018-07-06 07:30:00","102"
"2018-07-06 08:00:00","67"
"2018-07-07 07:30:00","91"
"2018-07-07 08:00:00","54"
"2018-07-09 07:30:00","123"
"2018-07-09 08:00:00","77"
"2018-07-10 07:30:00","79"
"2018-07-10 08:00:00","102"
"2018-07-12 07:30:00","115"
"2018-07-12 08:00:00","60"
"2018-07-13 07:30:00","83"
"2018-07-13 08:00:00","69"
"2018-07-14 07:30:00","62"
"2018-07-14 07:30:00","16"
"2018-07-14 08:00:00","37"
"2018-07-16 07:30:00","103"
"2018-07-16 08:00:00","78"
"2018-07-17 07:30:00","112"
"2018-07-17 08:00:00","75"
"2018-07-19 07:30:00","97"
"2018-07-19 08:00:00","103"
"2018-07-20 07:30:00","54"
"2018-07-20 08:00:00","32"
"2018-07-21 07:30:00","44"
"2018-07-21 08:00:00","54"
"2018-07-23 07:30:00","94"
"2018-07-23 08:00:00","87"
"2018-07-24 07:30:00","66"
"2018-07-24 08:00:00","50"
"2018-07-26 07:30:00","90"
"2018-07-26 08:00:00","67"
"2018-07-27 07:30:00","36"
"2018-07-27 08:00:00","41"
"2018-07-28 07:30:00","69"
"2018-07-28 08:00:00","43"
"2018-07-30 07:30:00","106"
"2018-07-30 08:00:00","66"
"2018-07-31 07:30:00","69"
"2018-07-31 08:00:00","43"
"2018-08-02 07:30:00","56"
"2018-08-02 08:00:00","48"
"2018-08-03 07:30:00","55"
"2018-08-03 08:00:00","47"
"2018-08-04 07:30:00","40"
"2018-08-04 08:00:00","42"
"2018-08-06 07:30:00","68"
"2018-08-06 08:00:00","41"
"2018-08-07 07:30:00","107"
"2018-08-07 08:00:00","51"
"2018-08-09 07:30:00","115"
"2018-08-09 08:00:00","39"
"2018-08-10 07:30:00","64"
"2018-08-10 08:00:00","64"
"2018-08-11 07:30:00","61"
"2018-08-11 08:00:00","15"
"2018-08-13 07:30:00","148"
"2018-08-13 08:00:00","70"
"2018-08-16 07:30:00","56"
"2018-08-16 08:00:00","67"
"2018-08-17 07:30:00","56"
"2018-08-17 08:00:00","33"
"2018-08-18 07:30:00","66"
"2018-08-18 08:00:00","28"
"2018-08-20 07:30:00","52"
"2018-08-20 08:00:00","36"
"2018-08-21 07:30:00","84"
"2018-08-21 08:00:00","44"
"2018-08-23 07:30:00","79"
"2018-08-23 08:00:00","28"
"2018-08-24 07:30:00","54"
"2018-08-24 08:00:00","33"
"2018-08-25 07:30:00","51"
"2018-08-25 08:00:00","16"
"2018-08-27 07:30:00","42"
"2018-08-27 08:00:00","57"
"2018-08-28 07:30:00","60"
"2018-08-28 08:00:00","48"
"2018-08-30 07:30:00","66"
"2018-08-30 08:00:00","37"
"2018-08-31 07:30:00","61"
"2018-08-31 08:00:00","39"
"2018-09-01 07:00:00","46"
"2018-09-01 07:30:00","24"
"2018-09-03 07:00:00","60"
"2018-09-03 07:30:00","62"
"2018-09-04 07:00:00","70"
"2018-09-04 07:30:00","56"
"2018-09-06 07:00:00","105"
"2018-09-06 07:30:00","51"
"2018-09-07 07:00:00","42"
"2018-09-07 07:30:00","52"
"2018-09-08 07:00:00","84"
"2018-09-08 07:30:00","43"
"2018-09-10 07:00:00","80"
"2018-09-10 07:30:00","48"
"2018-09-11 07:00:00","90"
"2018-09-11 07:30:00","69"
"2018-09-13 07:00:00","81"
"2018-09-13 07:30:00","82"
"2018-09-13 08:00:00","2"
"2018-09-14 07:00:00","55"
"2018-09-14 07:30:00","70"
"2018-09-15 07:00:00","79"
"2018-09-15 07:30:00","52"
"2018-09-17 07:00:00","135"
"2018-09-17 07:30:00","24"
"2018-09-18 07:00:00","84"
"2018-09-18 07:30:00","102"
"2018-09-20 07:00:00","88"
"2018-09-20 07:30:00","80"
"2018-09-21 07:00:00","108"
"2018-09-21 07:30:00","62"
"2018-09-22 07:00:00","61"
"2018-09-22 07:30:00","105"
"2018-09-24 07:00:00","208"
"2018-09-24 07:30:00","81"
"2018-09-25 07:00:00","148"
"2018-09-25 07:30:00","96"
"2018-09-28 07:00:00","126"
"2018-09-28 07:30:00","166"
"2018-09-29 07:00:00","85"
"2018-09-29 07:30:00","71"
"2018-10-01 07:30:00","126"
"2018-10-01 08:00:00","73"
"2018-10-02 07:30:00","124"
"2018-10-02 08:00:00","74"
"2018-10-04 07:30:00","153"
"2018-10-04 08:00:00","80"
"2018-10-05 07:30:00","97"
"2018-10-05 08:00:00","64"
"2018-10-06 07:30:00","44"
"2018-10-06 08:00:00","69"
"2018-10-08 07:30:00","179"
"2018-10-08 08:00:00","68"
"2018-10-09 07:30:00","120"
"2018-10-09 08:00:00","66"
"2018-10-11 07:30:00","102"
"2018-10-11 08:00:00","75"
"2018-10-12 07:30:00","99"
"2018-10-12 08:00:00","44"
"2018-10-13 07:30:00","83"
"2018-10-13 08:00:00","33"
"2018-10-15 07:30:00","122"
"2018-10-15 08:00:00","69"
"2018-10-16 07:30:00","98"
"2018-10-16 08:00:00","66"
"2018-10-18 07:30:00","110"
"2018-10-18 08:00:00","20"
"2018-10-19 07:30:00","77"
"2018-10-19 08:00:00","26"
"2018-10-20 07:30:00","51"
"2018-10-20 08:00:00","48"
"2018-10-22 07:30:00","70"
"2018-10-22 08:00:00","58"
"2018-10-23 07:30:00","112"
"2018-10-23 08:00:00","42"
"2018-10-25 07:30:00","94"
"2018-10-25 08:00:00","46"
"2018-10-26 07:30:00","55"
"2018-10-26 08:00:00","34"
"2018-10-27 07:30:00","49"
"2018-10-27 08:00:00","15"
"2018-10-29 07:30:00","88"
"2018-10-29 08:00:00","53"
"2018-10-30 07:30:00","43"
"2018-10-30 08:00:00","45"
"2018-11-03 07:30:00","98"
"2018-11-05 07:30:00","81"
"2018-11-06 07:30:00","63"
"2018-11-08 07:30:00","46"
"2018-11-10 07:30:00","49"
"2018-11-12 07:30:00","47"
"2018-11-13 07:30:00","42"
"2018-11-15 07:30:00","32"
"2018-11-16 07:30:00","42"
"2018-11-17 07:30:00","34"
"2018-11-19 07:30:00","83"
"2018-11-20 07:30:00","73"
"2018-11-22 07:30:00","61"
"2018-11-23 07:30:00","66"
"2018-11-24 07:30:00","26"
"2018-11-26 07:30:00","36"
"2018-11-27 07:30:00","25"
"2018-11-29 07:30:00","31"
"2018-11-30 07:30:00","24"
"2018-12-01 07:30:00","23"
"2018-12-03 07:30:00","32"
"2018-12-04 07:30:00","27"
"2018-12-06 07:30:00","45"
"2018-12-07 07:30:00","28"
"2018-12-10 07:30:00","16"
"2018-12-11 07:30:00","12"
"2018-12-13 07:30:00","15"
"2018-12-14 07:30:00","11"
"2018-12-15 07:30:00","13"
"2018-12-17 07:30:00","20"
"2018-12-18 07:30:00","45"
"2018-12-20 07:30:00","28"
"2018-12-21 07:30:00","14"
"2018-12-22 07:30:00","16"
"2018-12-24 07:30:00","149"
"2018-12-27 07:30:00","99"
"2018-12-28 07:30:00","80"
"2018-12-29 07:30:00","50"
"2018-12-31 07:30:00","110"
"2019-01-03 07:30:00","61"
"2019-01-04 07:30:00","33"
"2019-01-05 07:30:00","26"
"2019-01-07 07:30:00","27"
"2019-01-08 07:30:00","12"
"2019-01-10 07:30:00","20"
"2019-01-11 07:30:00","25"
"2019-01-12 07:30:00","14"
"2019-01-14 07:30:00","10"
"2019-01-15 07:30:00","21"
"2019-01-17 07:30:00","7"
"2019-01-18 07:30:00","17"
"2019-01-19 07:30:00","15"
"2019-01-21 07:30:00","6"
"2019-01-22 07:30:00","22"
"2019-01-24 07:30:00","10"
"2019-01-25 07:30:00","1"
"2019-01-26 07:30:00","16"
"2019-01-28 07:30:00","12"
"2019-01-29 07:30:00","5"
"2019-01-31 07:30:00","4"
"2019-02-01 07:30:00","4"
"2019-02-02 07:30:00","14"
"2019-02-04 07:30:00","8"
"2019-02-05 07:30:00","7"
"2019-02-07 07:30:00","26"
"2019-02-08 07:30:00","11"
"2019-02-09 07:30:00","35"
"2019-02-12 07:30:00","33"
"2019-02-14 07:30:00","19"
"2019-02-15 07:30:00","22"
"2019-02-16 07:30:00","43"
"2019-02-18 07:30:00","57"
"2019-02-19 07:30:00","17"
"2019-02-21 07:30:00","39"
"2019-02-23 07:30:00","28"
"2019-02-25 07:30:00","22"
"2019-02-26 07:30:00","23"
"2019-02-28 07:30:00","17"
"2019-03-01 07:15:00","8"
"2019-03-01 07:45:00","12"
"2019-03-02 07:15:00","6"
"2019-03-02 07:45:00","14"
"2019-03-04 07:15:00","32"
"2019-03-04 07:45:00","14"
"2019-03-05 07:15:00","39"
"2019-03-05 07:45:00","14"
"2019-03-07 07:15:00","32"
"2019-03-07 07:45:00","14"
"2019-03-08 07:15:00","36"
"2019-03-08 07:45:00","28"
"2019-03-09 07:15:00","22"
"2019-03-09 07:45:00","28"
"2019-03-11 07:15:00","55"
"2019-03-11 07:45:00","24"
"2019-03-12 07:15:00","32"
"2019-03-12 07:45:00","24"
"2019-03-13 07:15:00","4"
"2019-03-14 07:15:00","61"
"2019-03-14 07:45:00","8"
"2019-03-15 07:15:00","37"
"2019-03-15 07:45:00","15"
"2019-03-16 07:15:00","42"
"2019-03-16 07:45:00","14"
"2019-03-18 07:15:00","102"
"2019-03-18 07:45:00","29"
"2019-03-21 07:15:00","60"
"2019-03-21 07:45:00","28"
"2019-03-22 07:15:00","52"
"2019-03-22 07:45:00","15"
"2019-03-23 07:15:00","28"
"2019-03-23 07:45:00","40"
"2019-03-25 07:15:00","56"
"2019-03-25 07:45:00","15"
"2019-03-26 07:15:00","72"
"2019-03-26 07:45:00","27"
"2019-03-28 07:15:00","63"
"2019-03-28 07:45:00","14"
"2019-03-29 07:15:00","25"
"2019-03-29 07:45:00","12"
"2019-03-30 07:15:00","45"
"2019-03-30 07:45:00","11"
"2019-04-01 07:15:00","51"
"2019-04-01 07:45:00","28"
"2019-04-02 07:15:00","60"
"2019-04-02 07:45:00","12"
"2019-04-04 07:15:00","56"
"2019-04-04 07:45:00","28"
"2019-04-04 07:46:00","4"
"2019-04-05 07:15:00","71"
"2019-04-05 07:45:00","23"
"2019-04-06 07:15:00","89"
"2019-04-06 07:45:00","28"
"2019-04-08 07:15:00","117"
"2019-04-08 07:45:00","27"
"2019-04-11 07:15:00","82"
"2019-04-11 07:45:00","14"
"2019-04-12 07:15:00","74"
"2019-04-12 07:45:00","28"
"2019-04-13 07:15:00","63"
"2019-04-13 07:45:00","27"
"2019-04-15 07:15:00","149"
"2019-04-15 07:45:00","7"
"2019-04-16 07:45:00","3"
"2019-04-17 07:30:00","21"
"2019-04-18 07:15:00","13"
"2019-04-18 07:45:00","0"
"2019-04-19 07:15:00","137"
"2019-04-19 07:45:00","12"
"2019-04-20 07:15:00","104"
"2019-04-20 07:45:00","11"
"2019-04-23 07:15:00","143"
"2019-04-23 07:45:00","30"
"2019-04-24 07:30:00","19"
"2019-04-25 07:15:00","147"
"2019-04-25 07:45:00","20"
"2019-04-26 07:15:00","89"
"2019-04-26 07:45:00","8"
"2019-04-27 07:15:00","77"
"2019-04-27 07:45:00","2"
"2019-04-27 07:45:00","0"
"2019-04-29 07:15:00","120"
"2019-04-29 07:45:00","3"
"2019-04-30 07:15:00","78"
"2019-04-30 07:45:00","10"
"2019-05-02 07:15:00","109"
"2019-05-02 07:45:00","15"
"2019-05-03 07:15:00","76"
"2019-05-03 07:45:00","16"
"2019-05-04 07:15:00","78"
"2019-05-04 07:45:00","7"
"2019-05-06 07:15:00","130"
"2019-05-06 07:45:00","30"
"2019-05-07 07:15:00","150"
"2019-05-07 07:45:00","14"
"2019-05-08 07:30:00","12"
"2019-05-09 07:15:00","124"
"2019-05-09 07:45:00","13"
"2019-05-10 07:15:00","76"
"2019-05-10 07:45:00","14"
"2019-05-11 07:15:00","120"
"2019-05-11 07:45:00","11"
"2019-05-13 07:15:00","158"
"2019-05-13 07:45:00","23"
"2019-05-14 07:15:00","122"
"2019-05-14 07:45:00","24"
"2019-05-15 07:30:00","20"
"2019-05-16 07:15:00","165"
"2019-05-16 07:45:00","14"
"2019-05-17 07:15:00","95"
"2019-05-17 07:45:00","13"
"2019-05-18 07:15:00","122"
"2019-05-18 07:45:00","13"
"2019-05-20 07:15:00","138"
"2019-05-20 07:45:00","27"
"2019-05-21 07:15:00","142"
"2019-05-21 07:45:00","15"
"2019-05-22 07:30:00","39"
"2019-05-23 07:15:00","149"
"2019-05-23 07:45:00","14"
"2019-05-24 07:15:00","163"
"2019-05-24 07:45:00","21"
"2019-05-25 07:15:00","113"
"2019-05-25 07:45:00","14"
"2019-05-27 07:15:00","141"
"2019-05-27 07:45:00","29"
"2019-05-28 07:15:00","193"
"2019-05-28 07:45:00","29"
"2019-05-29 07:30:00","57"
"2019-05-30 07:15:00","154"
"2019-05-30 07:45:00","28"
"2019-05-31 07:15:00","109"
"2019-05-31 07:45:00","24"
"2019-06-01 07:15:00","130"
"2019-06-01 07:45:00","15"
"2019-06-03 07:15:00","102"
"2019-06-03 07:45:00","38"
"2019-06-04 07:15:00","201"
"2019-06-04 07:45:00","15"
"2019-06-05 07:30:00","32"
"2019-06-06 07:15:00","137"
"2019-06-06 07:45:00","16"
"2019-06-07 07:15:00","121"
"2019-06-07 07:45:00","23"
"2019-06-08 07:15:00","120"
"2019-06-08 07:45:00","15"
"2019-06-10 07:15:00","134"
"2019-06-10 07:45:00","44"
"2019-06-11 07:15:00","206"
"2019-06-11 07:45:00","10"
"2019-06-12 07:30:00","74"
"2019-06-13 07:15:00","209"
"2019-06-13 07:45:00","29"
"2019-06-14 07:15:00","143"
"2019-06-14 07:45:00","26"
"2019-06-15 07:15:00","28"
"2019-06-15 07:45:00","104"
"2019-06-17 07:15:00","129"
"2019-06-17 07:45:00","60"
"2019-06-18 07:15:00","195"
"2019-06-18 07:45:00","45"
"2019-06-19 07:30:00","57"
"2019-06-20 07:15:00","166"
"2019-06-20 07:45:00","42"
"2019-06-21 07:15:00","219"
"2019-06-21 07:45:00","29"
"2019-06-22 07:15:00","95"
"2019-06-22 07:45:00","30"
"2019-06-24 07:15:00","94"
"2019-06-24 07:45:00","98"
"2019-06-25 07:15:00","167"
"2019-06-25 07:45:00","59"
"2019-06-26 07:30:00","59"
"2019-06-27 07:15:00","164"
"2019-06-27 07:45:00","26"
"2019-06-28 07:15:00","96"
"2019-06-28 07:45:00","72"
"2019-07-01 07:15:00","78"
"2019-07-01 07:45:00","98"
"2019-07-02 07:15:00","177"
"2019-07-02 07:45:00","33"
"2019-07-03 07:30:00","112"
"2019-07-04 07:15:00","179"
"2019-07-04 07:45:00","28"
"2019-07-05 07:15:00","141"
"2019-07-05 07:45:00","34"
"2019-07-06 07:15:00","153"
"2019-07-06 07:45:00","14"
"2019-07-08 07:15:00","171"
"2019-07-08 07:45:00","31"
"2019-07-09 07:15:00","220"
"2019-07-09 07:45:00","41"
"2019-07-10 07:30:00","82"
"2019-07-11 07:15:00","148"
"2019-07-11 07:45:00","20"
"2019-07-12 07:15:00","142"
"2019-07-12 07:45:00","43"
"2019-07-13 07:15:00","91"
"2019-07-13 07:45:00","12"
"2019-07-15 07:15:00","108"
"2019-07-15 07:45:00","43"
"2019-07-16 07:15:00","148"
"2019-07-16 07:45:00","35"
"2019-07-17 07:30:00","64"
"2019-07-18 07:15:00","134"
"2019-07-18 07:45:00","21"
"2019-07-19 07:15:00","109"
"2019-07-19 07:45:00","4"
"2019-07-20 07:15:00","111"
"2019-07-20 07:20:00","6"
"2019-07-20 07:45:00","10"
"2019-07-22 07:15:00","131"
